CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3482,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3637618,82418.48117412781,,3555199.5188258723
3483,2,§,§,1.0,1.0,1.0,9004,42211.27497664265,,33207.27497664265
3485,2,§§,§,0.5,0.5,1.0,1532,42297.61918620564,,40765.61918620564
3486,2,ª§,§,0.5,0.5,0.5,1916575,49145.59842407718,,1867429.4015759227
3488,2,§,§,1.0,1.0,1.0,123,42672.67505200173,,42549.67505200173
3489,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,82373,42249.36507686045,,40123.63492313955
3490,2,ª©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,528091,42545.17914803538,,485545.82085196464
3492,2,§,§,1.0,1.0,1.0,1624,43408.2102102899,,41784.2102102899
3493,2,§,§,1.0,1.0,1.0,3153,42257.546454412586,,39104.546454412586
3494,2,§,§,1.0,1.0,1.0,10609,49826.668637826355,,39217.668637826355
3495,2,§,§,1.0,1.0,1.0,89678,42302.14659794302,,47375.85340205698
3496,2,§,§,1.0,1.0,1.0,446084,44154.03026987469,,401929.96973012533
3497,2,§,§,1.0,1.0,1.0,270413,55745.18656645557,,214667.81343354442
3499,2,§,§,1.0,1.0,1.0,92270,43134.40455852194,,49135.59544147806
3500,2,§©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2079725,42179.25668562405,,2037545.7433143759
3501,2,§,§,1.0,1.0,1.0,13405,42239.101331693455,,28834.101331693455
3502,2,§,§,1.0,1.0,1.0,1,0.0,,1.0
3503,2,§,§,1.0,1.0,1.0,402652,43177.24269868596,,359474.75730131404
3504,2,©ª©§,©§,0.5,0.5,0.6666666666666666,1103553,60905.27235994587,,1042647.7276400542
3505,2,§,§,1.0,1.0,1.0,28,37053.597959624116,,37025.597959624116
3506,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2519416,42227.70422244,,2477188.29577756
3507,2,§§,§,0.5,0.5,1.0,2360,62209.19414105086,,59849.19414105086
3508,2,§,§,1.0,1.0,1.0,3215534,42275.6530790579,,3173258.346920942
3509,2,©ª©§,§,0.25,0.25,0.33333333333333326,860174,42407.909112187386,,817766.0908878127
3510,2,©ª©§,©§,0.5,0.5,0.6666666666666666,1463902,82437.27688413768,,1381464.7231158623
3511,2,§,§,1.0,1.0,1.0,178414,42206.690141124884,,136207.30985887512
3512,2,§,§,1.0,1.0,1.0,501136,58921.882186333896,,442214.1178136661
3513,2,§,§,1.0,1.0,1.0,1813645,62216.12126234731,,1751428.8787376527
3514,2,£§,§,0.5,0.5,0.5,601497,43543.87238028724,,557953.1276197127
3515,2,§,§,1.0,1.0,1.0,1212994,44092.559624129244,,1168901.4403758708
3518,2,§,§,1.0,1.0,1.0,247077,43537.0057050754,,203539.9942949246
3520,2,§,§,1.0,1.0,1.0,72325,42173.142564165624,,30151.857435834376
3521,2,§,§,1.0,1.0,1.0,24,42299.810356772796,,42275.810356772796
3522,2,§,§,1.0,1.0,1.0,14,42292.318064585226,,42278.318064585226
3523,2,©§,©§,1.0,1.0,1.0,2260661,77600.48092958238,,2183060.5190704176
3524,2,§,§,1.0,1.0,1.0,23404,42258.1902052137,,18854.1902052137
3525,2,ª§,§,0.5,0.5,0.5,1301581,57125.86580810421,,1244455.1341918958
3526,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1890098,42246.4425086695,,1847851.5574913304
3527,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,167174,46177.641268187006,,120996.358731813
3528,2,§,§,1.0,1.0,1.0,25,42201.2923057691,,42176.2923057691
3531,2,ª§,§,0.5,0.5,0.5,1896093,43107.3156457034,,1852985.6843542967
3533,2,¢©§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,606858,82362.06382105587,,524495.9361789441
3534,2,§,§,1.0,1.0,1.0,429289,42281.99689563785,,387007.0031043622
3536,2,§,§,1.0,1.0,1.0,3029,42263.962806294076,,39234.962806294076
3538,2,§,§,1.0,1.0,1.0,15287,45333.88041770656,,30046.88041770656
3541,2,©§,©§,1.0,1.0,1.0,59,11739.089021754313,,11680.089021754313
3544,2,§,§,1.0,1.0,1.0,1029597,52358.40453490228,,977238.5954650977
3545,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,3018862,62179.21288308367,,2956682.7871169164
3547,2,§,§,1.0,1.0,1.0,11998,42290.94896076879,,30292.948960768786
3548,2,§,§,1.0,1.0,1.0,148,42261.93181785114,,42113.93181785114
3549,2,ª©ª§§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2154379,42241.337836824074,,2112137.662163176
3550,2,§,§,1.0,1.0,1.0,4313,43312.1734710595,,38999.1734710595
3553,2,¢©ª©§,©§,0.4,0.4,0.5,2238998,18375.086863198314,,2220622.9131368017
3554,2,§,§,1.0,1.0,1.0,648,42319.144036935715,,41671.144036935715
3555,2,ª§,§,0.5,0.5,0.5,2430202,42383.313600359055,,2387818.686399641
3556,2,§,§,1.0,1.0,1.0,36,42254.47277101011,,42218.47277101011
3557,2,§,§,1.0,1.0,1.0,1704687,5415.763664483328,,1699271.2363355167
3558,2,§,§,1.0,1.0,1.0,329134,42193.506850071164,,286940.49314992887
3559,2,§,§,1.0,1.0,1.0,530188,43223.39328428667,,486964.60671571334
3560,2,§,§,1.0,1.0,1.0,404,43344.76297757767,,42940.76297757767
3561,2,ª§,§,0.5,0.5,0.5,1550923,42179.44709079058,,1508743.5529092094
3564,2,§,§,1.0,1.0,1.0,261007,58535.5531257578,,202471.44687424222
3566,2,§,§,1.0,1.0,1.0,2925933,45083.86332253737,,2880849.1366774626
3568,2,ª§,§,0.5,0.5,0.5,2354823,58323.72586684601,,2296499.274133154
3570,2,§,§,1.0,1.0,1.0,3341,62290.51225867842,,58949.51225867842
3571,2,ª©§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,450876,82346.51708809385,,368529.48291190615
3574,2,§,§,1.0,1.0,1.0,814,43755.21607052213,,42941.21607052213
3575,2,§,§,1.0,1.0,1.0,615572,42239.64232415073,,573332.3576758492
3576,2,§,§,1.0,1.0,1.0,3252,42316.93775484741,,39064.93775484741
3577,2,§,§,1.0,1.0,1.0,15316,43524.958800412365,,28208.958800412365
3578,2,©ªª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,1741269,42418.985857192405,,1698850.0141428076
3579,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,364262,42558.43799669487,,321703.5620033051
3580,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,1039496,60661.68370587508,,978834.3162941249
3581,2,§,§,1.0,1.0,1.0,1349,42227.85533765153,,40878.85533765153
3584,2,§,§,1.0,1.0,1.0,1297594,43201.12494671588,,1254392.8750532842
3585,2,§,§,1.0,1.0,1.0,1730850,42298.39289608866,,1688551.6071039112
3586,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1062579,42300.52362057121,,1020278.4763794288
3587,2,§,§,1.0,1.0,1.0,87476,43274.7361885555,,44201.2638114445
3588,2,§,§,1.0,1.0,1.0,891,42507.24620763757,,41616.24620763757
3589,2,§,§,1.0,1.0,1.0,2685,60621.74697777241,,57936.74697777241
3590,2,©¨§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,1314787,62631.476532753746,,1252155.5234672462
3591,2,§,§,1.0,1.0,1.0,6174,42324.15199504576,,36150.15199504576
3593,2,§,§,1.0,1.0,1.0,1131121,1055742.0293020823,,75378.97069791774
3594,2,§,§,1.0,1.0,1.0,377828,16211.534112098181,,361616.46588790184
3595,2,©ª©§,©§,0.5,0.5,0.6666666666666666,413345,762123.5593923134,,348778.55939231336
3596,2,§,§,1.0,1.0,1.0,1522,42205.65651307803,,40683.65651307803
3597,2,§,§,1.0,1.0,1.0,68323,58529.13375157208,,9793.86624842792
3598,2,§,§,1.0,1.0,1.0,165479,42213.54774942403,,123265.45225057597
3602,2,§,§,1.0,1.0,1.0,203,62142.98149996766,,61939.98149996766
3603,2,§,§,1.0,1.0,1.0,13,58857.077939022136,,58844.077939022136
3604,2,ª§,§,0.5,0.5,0.5,85420,42233.94528067611,,43186.05471932389
3605,2,¢¢§©§,©§,0.4,0.4,0.6666666666666666,937134,81746.0698619992,,855387.9301380008
3606,2,¢©§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,1799405,13606.060036404953,,1785798.939963595
3607,2,§,§,1.0,1.0,1.0,224,16360.186145678479,,16136.186145678479
3608,2,§,§,1.0,1.0,1.0,7,57026.25670527328,,57019.25670527328
3609,2,§,§,1.0,1.0,1.0,187,42231.72690937088,,42044.72690937088
3610,2,©§,©§,1.0,1.0,1.0,10908,81792.8521091841,,70884.8521091841
3611,2,©§,©§,1.0,1.0,1.0,3144,10378.01848995358,,7234.01848995358
3612,2,§,§,1.0,1.0,1.0,345046,42326.33712100446,,302719.6628789955
3615,2,©§,©§,1.0,1.0,1.0,119,11803.044001577282,,11684.044001577282
3616,2,£§,§,0.5,0.5,0.5,145678,62566.47885797123,,83111.52114202877
3618,2,§,§,1.0,1.0,1.0,88520,42247.675608795565,,46272.324391204435
3619,2,§,§,1.0,1.0,1.0,330442,57657.11435653586,,272784.88564346416
3621,2,©§,©§,1.0,1.0,1.0,78377,8417.229107377767,,69959.77089262224
3623,2,§,§,1.0,1.0,1.0,1,0.0,,1.0
3624,2,©§,©§,1.0,1.0,1.0,82820,82176.76332637575,,643.2366736242548
3625,2,©§,©§,1.0,1.0,1.0,2507044,82324.03114461845,,2424719.9688553815
3626,2,§,§,1.0,1.0,1.0,776351,42228.783185050306,,734122.2168149496
3627,2,§,§,1.0,1.0,1.0,4570,42567.825273635,,37997.825273635
3628,2,§,§,1.0,1.0,1.0,14203,42218.63730974831,,28015.63730974831
3629,2,§,§,1.0,1.0,1.0,164889,42987.617286651905,,121901.3827133481
3630,2,ª§,§,0.5,0.5,0.5,1191471,61385.029911201396,,1130085.9700887986
3631,2,§,§,1.0,1.0,1.0,66,61362.56210155138,,61296.56210155138
3632,2,§,§,1.0,1.0,1.0,512520,57263.211401557965,,455256.78859844204
3633,2,§,§,1.0,1.0,1.0,3777,42811.661756652684,,39034.661756652684
3635,2,§,§,1.0,1.0,1.0,89664,42297.2988219572,,47366.7011780428
3636,2,§,§,1.0,1.0,1.0,4329,42209.89378360928,,37880.89378360928
3637,2,ª§,§,0.5,0.5,0.5,174941,58509.01729461344,,116431.98270538656
3638,2,§,§,1.0,1.0,1.0,71971,42241.343881432535,,29729.656118567465
3639,2,§,§,1.0,1.0,1.0,10,42428.454736346765,,42418.454736346765
3640,2,§,§,1.0,1.0,1.0,71893,42184.14979617334,,29708.85020382666
3642,2,ª©§§,§,0.25,0.25,0.33333333333333326,2245585,42352.33498199577,,2203232.6650180044
3644,2,§,§,1.0,1.0,1.0,775,12193.704024115777,,11418.704024115777
3646,2,©§,§,0.5,0.5,0.5,254823,42206.061501844924,,212616.93849815507
3647,2,§,§,1.0,1.0,1.0,342265,42266.67683549312,,299998.3231645069
3648,2,§,§,1.0,1.0,1.0,2548,42227.1511407658,,39679.1511407658
3649,2,§,§,1.0,1.0,1.0,62383,42205.56282164688,,20177.437178353117
3650,2,ª§,§,0.5,0.5,0.5,430195,62156.944545512866,,368038.05545448716
3651,2,§,§,1.0,1.0,1.0,9563,42269.99532553828,,32706.99532553828
3652,2,§,§,1.0,1.0,1.0,5937,42288.228886961275,,36351.228886961275
3654,2,§,§,1.0,1.0,1.0,234047,42645.50453696896,,191401.49546303105
3655,2,§,§,1.0,1.0,1.0,160274,42170.56756096118,,118103.43243903882
3657,2,§,§,1.0,1.0,1.0,1727662,43395.59813473576,,1684266.4018652642
3658,2,ª§,§,0.5,0.5,0.5,85920,55652.84308299492,,30267.15691700508
3659,2,§,§,1.0,1.0,1.0,434536,45189.57143530558,,389346.4285646944
3660,2,§,§,1.0,1.0,1.0,341799,42339.12146789975,,299459.87853210024
3661,2,§,§,1.0,1.0,1.0,519639,42236.84064812899,,477402.159351871
3664,2,§,§,1.0,1.0,1.0,200,57838.633948623545,,57638.633948623545
3665,2,ª§,§,0.5,0.5,0.5,1463666,42540.02309701804,,1421125.976902982
3667,2,§,§,1.0,1.0,1.0,686846,42269.17325878757,,644576.8267412124
3668,2,§,§,1.0,1.0,1.0,68101,42176.43687577694,,25924.56312422306
3671,2,§,§,1.0,1.0,1.0,609,44023.016403783964,,43414.016403783964
3672,2,§,§,1.0,1.0,1.0,4963,42220.45975919934,,37257.45975919934
3675,2,§,§,1.0,1.0,1.0,241420,43852.9694785555,,197567.0305214445
3679,2,§,§,1.0,1.0,1.0,528614,42260.269550524325,,486353.7304494757
3680,2,§,§,1.0,1.0,1.0,1264,45629.66124353495,,44365.66124353495
3681,2,§,§,1.0,1.0,1.0,753604,42156.97625883634,,711447.0237411637
3682,2,§,§,1.0,1.0,1.0,26,42721.73007196802,,42695.73007196802
3683,2,§,§,1.0,1.0,1.0,8896,42291.13936593531,,33395.13936593531
3684,2,§,§,1.0,1.0,1.0,350,42175.21888717202,,41825.21888717202
3685,2,©ª©§©ª©§,©§,0.25,0.25,0.6666666666666666,1807646,656791.2731774756,,1150854.7268225243
3686,2,§,§,1.0,1.0,1.0,1245,42294.95049157005,,41049.95049157005
3687,2,ª©ª§,§,0.25,0.25,0.33333333333333326,2596123,42206.91983624641,,2553916.0801637536
3689,2,ª§,§,0.5,0.5,0.5,1733478,43686.79714735062,,1689791.2028526494
3690,2,©§©§,©§,0.5,0.5,1.0,317429,82666.52470463444,,234762.47529536556
3691,2,©ª§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,2796970,69330.60426496578,,2727639.3957350343
3693,2,§,§,1.0,1.0,1.0,1873,42290.26894231691,,40417.26894231691
3695,2,§,§,1.0,1.0,1.0,17,61383.45226839304,,61366.45226839304
3697,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,622415,57360.36034874522,,565054.6396512548
3698,2,§,§,1.0,1.0,1.0,928705,1038518.860451017,,109813.86045101704
3699,2,§,§,1.0,1.0,1.0,711312,61372.74726680838,,649939.2527331916
3700,2,§,§,1.0,1.0,1.0,434474,42336.77615981683,,392137.2238401832
3701,2,§,§,1.0,1.0,1.0,10748,42230.44545237712,,31482.44545237712
3702,2,§,©§,0.5,0.5,0.5,98339,77079.35407801889,,21259.645921981108
3703,2,§§,§,0.5,0.5,1.0,97704,58585.3909225198,,39118.6090774802
3706,2,§,§,1.0,1.0,1.0,3385,42207.79630447327,,38822.79630447327
3707,2,§,§,1.0,1.0,1.0,59192,42187.00889597545,,17004.99110402455
3709,2,§,§,1.0,1.0,1.0,952,42268.50835185684,,41316.50835185684
3710,2,©§,©§,1.0,1.0,1.0,1638885,76978.32449219961,,1561906.6755078004
3711,2,§,§,1.0,1.0,1.0,13,42287.639537636314,,42274.639537636314
3712,2,§,§,1.0,1.0,1.0,79,43446.69925466614,,43367.69925466614
3713,2,§,§,1.0,1.0,1.0,520093,57615.64834249252,,462477.3516575075
3714,2,§,§,1.0,1.0,1.0,916,46032.703646506074,,45116.703646506074
3715,2,§,§,1.0,1.0,1.0,55416,43227.60033177562,,12188.399668224381
3716,2,§,§,1.0,1.0,1.0,9,42155.89427392179,,42146.89427392179
3717,2,ªª©§,§,0.25,0.25,0.33333333333333326,3604468,42976.49822938765,,3561491.5017706123
3718,2,§©ª§,§,0.25,0.25,0.33333333333333326,1815322,43454.36381819485,,1771867.636181805
3719,2,§,§,1.0,1.0,1.0,2601,42256.82412370148,,39655.82412370148
3720,2,§,§,1.0,1.0,1.0,171,62285.25344931724,,62114.25344931724
3721,2,§,§,1.0,1.0,1.0,1114840,62444.637685220274,,1052395.3623147798
3722,2,©§,©§,1.0,1.0,1.0,3717589,82240.6276370718,,3635348.372362928
3723,2,§,§,1.0,1.0,1.0,1426,42219.16621298865,,40793.16621298865
3724,2,§,§,1.0,1.0,1.0,7506,42350.99610122163,,34844.99610122163
3725,2,§,,0.0,0.0,0.0,2,0,,2.0
3726,2,§,§,1.0,1.0,1.0,184,57545.22865392037,,57361.22865392037
3727,2,§,§,1.0,1.0,1.0,512951,42159.409213741936,,470791.59078625805
3728,2,§,©§,0.5,0.5,0.5,355,81066.28110524378,,80711.28110524378
3730,2,§,§,1.0,1.0,1.0,162875,42248.84524053279,,120626.1547594672
3731,2,§,§,1.0,1.0,1.0,5169,42298.93691085016,,37129.93691085016
3732,2,§,§,1.0,1.0,1.0,750224,43374.78050319563,,706849.2194968044
3733,2,§,,0.0,0.0,0.0,0,0,,0.0
3734,2,§,§,1.0,1.0,1.0,990,48005.76962886644,,47015.76962886644
3735,2,§,§,1.0,1.0,1.0,348119,42468.5063120102,,305650.4936879898
3737,2,§,§,1.0,1.0,1.0,259502,42297.66149846487,,217204.33850153512
3738,2,§,§,1.0,1.0,1.0,2748,44070.57840546035,,41322.57840546035
3740,2,©ªª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,1385227,42279.97497410761,,1342947.0250258923
3741,2,§,§,1.0,1.0,1.0,427827,42304.76995801515,,385522.2300419848
3743,2,§,§,1.0,1.0,1.0,150,42237.67480409663,,42087.67480409663
3744,2,ªª©§,§,0.25,0.25,0.33333333333333326,604512,61316.39942673374,,543195.6005732663
3746,2,§,§,1.0,1.0,1.0,2438433,61440.19300801765,,2376992.8069919823
3747,2,§,§,1.0,1.0,1.0,670857,46045.76000078211,,624811.2399992179
3748,2,©§,©§,1.0,1.0,1.0,952100,82792.25860523437,,869307.7413947657
3749,2,§,§,1.0,1.0,1.0,1203951,58778.745857974376,,1145172.2541420257
3750,2,§,§,1.0,1.0,1.0,7402,42291.7317375645,,34889.7317375645
3751,2,§,§,1.0,1.0,1.0,116,42207.56056474329,,42091.56056474329
3752,2,§,§,1.0,1.0,1.0,8,44828.871514604674,,44820.871514604674
3753,2,§,§,1.0,1.0,1.0,9156,42206.049412628,,33050.049412628
3755,2,§,§,1.0,1.0,1.0,1519,57947.037956765416,,56428.037956765416
3756,2,§,§,1.0,1.0,1.0,4,43508.586978395404,,43504.586978395404
3757,2,©§,©§,1.0,1.0,1.0,673045,66414.01872523461,,606630.9812747655
3758,2,§,§,1.0,1.0,1.0,87504,43449.57346598941,,44054.42653401059
3759,2,©§,©§,1.0,1.0,1.0,85292,81868.81772601933,,3423.1822739806667
3762,2,§,§,1.0,1.0,1.0,55,42236.45983779594,,42181.45983779594
3763,2,§,§,1.0,1.0,1.0,237734,45495.96357128749,,192238.0364287125
3764,2,§,§,1.0,1.0,1.0,4815,43700.669523768905,,38885.669523768905
3765,2,§,§,1.0,1.0,1.0,601,42551.94306490338,,41950.94306490338
3767,2,§§,§,0.5,0.5,1.0,849445,43591.70941164861,,805853.2905883514
3768,2,ª©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2162363,42210.42570915386,,2120152.574290846
3769,2,§,§,1.0,1.0,1.0,409157,45473.22677656095,,363683.77322343906
3771,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,174643,42247.62725192788,,132395.3727480721
3772,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,1484338,46714.99184886017,,1437623.0081511398
3773,2,§,§,1.0,1.0,1.0,5726,42247.56378353904,,36521.56378353904
3774,2,ª§,§,0.5,0.5,0.5,536536,42352.73090384997,,494183.26909615
3777,2,§,§,1.0,1.0,1.0,318521,62443.942555247246,,256077.05744475275
3778,2,©ª©§,§,0.25,0.25,0.33333333333333326,2678198,42223.506241863746,,2635974.4937581364
3779,2,¥¥¥§,§,0.25,0.25,0.5,1487567,43733.54614918899,,1443833.453850811
3780,2,©§,©§,1.0,1.0,1.0,82,63074.77451692386,,62992.77451692386
3782,2,©§,©§,1.0,1.0,1.0,1008953,72824.66600748718,,936128.3339925128
3783,2,§,§,1.0,1.0,1.0,2481,42567.33566034965,,40086.33566034965
3784,2,§,§,1.0,1.0,1.0,65,5748.646297046128,,5683.646297046128
3785,2,§,§,1.0,1.0,1.0,18349,57968.62325358011,,39619.62325358011
3786,2,§,§,1.0,1.0,1.0,600900,42166.69901154606,,558733.3009884539
3788,2,©§,©§,1.0,1.0,1.0,5391,81801.58354610621,,76410.58354610621
3789,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1319402,48346.94244193367,,1271055.0575580662
3790,2,§,§,1.0,1.0,1.0,2219177,58705.594006377796,,2160471.4059936223
3791,2,§,§,1.0,1.0,1.0,548061,43257.97751159702,,504803.02248840296
3792,2,§,§,1.0,1.0,1.0,919,42245.65973187378,,41326.65973187378
3793,2,ª§,§,0.5,0.5,0.5,1374091,45348.47210253173,,1328742.5278974683
3794,2,§,§,1.0,1.0,1.0,1214967,61239.08283990745,,1153727.9171600926
3795,2,©§,©§,1.0,1.0,1.0,64680,79249.93066415086,,14569.93066415086
3796,2,§,§,1.0,1.0,1.0,1050320,59638.343582622976,,990681.6564173771
3797,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,3281410,42573.736900709984,,3238836.26309929
3799,2,§,§,1.0,1.0,1.0,971373,48951.58462630034,,922421.4153736996
3800,2,ª§,§,0.5,0.5,0.5,1182,59322.802931735154,,58140.802931735154
3801,2,§,§,1.0,1.0,1.0,78977,42929.66460303083,,36047.33539696917
3803,2,§,©§,0.5,0.5,0.5,173,75956.26280363702,,75783.26280363702
3804,2,ª©ª§,§,0.25,0.25,0.33333333333333326,1053492,43952.73876351065,,1009539.2612364894
3805,2,§§,§,0.5,0.5,1.0,517632,46926.320427573904,,470705.6795724261
3806,2,ª©§§,§,0.25,0.25,0.33333333333333326,1904894,42294.59688197508,,1862599.4031180248
3807,2,ª§,§,0.5,0.5,0.5,1294871,49762.65623422301,,1245108.343765777
3809,2,©§,©§,1.0,1.0,1.0,86652,82310.01671990132,,4341.983280098677
3810,2,§,§,1.0,1.0,1.0,2976,42234.247511099165,,39258.247511099165
3811,2,§,§,1.0,1.0,1.0,356658,45211.767237574844,,311446.23276242515
3812,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,196638,62086.47650007303,,134551.52349992696
3813,2,ªª©§,§,0.25,0.25,0.33333333333333326,229187,42319.39791049108,,186867.6020895089
3814,2,§,§,1.0,1.0,1.0,1499051,48140.37399238307,,1450910.626007617
3815,2,©§,©§,1.0,1.0,1.0,408577,408745.4094519769,,168.40945197688416
3816,2,ª§,§,0.5,0.5,0.5,774192,42258.389677292915,,731933.6103227071
3817,2,§,§,1.0,1.0,1.0,1197784,58043.26812346658,,1139740.7318765335
3820,2,§§,§,0.5,0.5,1.0,3190,42201.933034265974,,39011.933034265974
3821,2,§,§,1.0,1.0,1.0,474,58804.71349592338,,58330.71349592338
3823,2,§,§,1.0,1.0,1.0,403610,42209.70035613853,,361400.2996438615
3824,2,¢©ª©§,©§,0.4,0.4,0.5,3604140,79312.91548431582,,3524827.0845156843
3825,2,§,§,1.0,1.0,1.0,7179,43674.26062940224,,36495.26062940224
3826,2,©§,©§,1.0,1.0,1.0,448,82655.1789745529,,82207.1789745529
3827,2,§,§,1.0,1.0,1.0,2217,43890.38862723411,,41673.38862723411
3828,2,ª©ª§,§,0.25,0.25,0.33333333333333326,863590,42318.18898879886,,821271.8110112011
3829,2,§,§,1.0,1.0,1.0,91478,61459.41486292404,,30018.585137075963
3830,2,§,§,1.0,1.0,1.0,1131055,43080.38389270484,,1087974.6161072953
3831,2,§,§,1.0,1.0,1.0,5056,42232.58524377236,,37176.58524377236
3833,2,©§,©§,1.0,1.0,1.0,3375,81969.13404804023,,78594.13404804023
3834,2,§,§,1.0,1.0,1.0,1899577,60562.026246176465,,1839014.9737538234
3835,2,©§©ª©§©ª©§,©§,0.19999999999999996,0.19999999999999996,0.6666666666666666,1827853,71402.42403805982,,1756450.5759619402
3836,2,§,§,1.0,1.0,1.0,14269,42232.503641558134,,27963.503641558134
3837,2,©§,©§,1.0,1.0,1.0,1790332,955506.1670644222,,834825.8329355778
3838,2,§,§,1.0,1.0,1.0,2531,42205.83785133187,,39674.83785133187
3839,2,§,¦§,0.5,0.5,0.5,2885924,1256892.140184995,,1629031.859815005
3840,2,§,§,1.0,1.0,1.0,99,42262.83246451185,,42163.83246451185
3841,2,©ª©§,©§,0.5,0.5,0.6666666666666666,1306573,70199.55602120797,,1236373.443978792
3842,2,§,§,1.0,1.0,1.0,328435,43426.625109966735,,285008.3748900333
3843,2,§,§,1.0,1.0,1.0,11,42284.729058662284,,42273.729058662284
3844,2,§,§,1.0,1.0,1.0,456,42359.21374642454,,41903.21374642454
3845,2,§§,§,0.5,0.5,1.0,505688,43458.2353899142,,462229.7646100858
3846,2,ª§,§,0.5,0.5,0.5,1801216,43037.02591621316,,1758178.9740837868
3847,2,ª§,§,0.5,0.5,0.5,80508,43232.29094794145,,37275.70905205855
3848,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1189680,42193.00514756889,,1147486.9948524311
3849,2,§§,§,0.5,0.5,1.0,571,11126.44075348088,,10555.44075348088
3850,2,§,§,1.0,1.0,1.0,70598,43643.46939390125,,26954.53060609875
3851,2,§,§,1.0,1.0,1.0,156610,43908.62218865711,,112701.37781134289
3852,2,§,§,1.0,1.0,1.0,81,11893.45623263461,,11812.45623263461
3853,2,§,§,1.0,1.0,1.0,258,43825.25192645699,,43567.25192645699
3855,2,§,§,1.0,1.0,1.0,171750,45172.90644977825,,126577.09355022175
3856,2,©§,©§,1.0,1.0,1.0,866651,41844.07105723757,,824806.9289427624
3858,2,§,§,1.0,1.0,1.0,13,43223.9493882651,,43210.9493882651
3859,2,§,§,1.0,1.0,1.0,78464,42243.88866159467,,36220.11133840533
3861,2,ª§,§,0.5,0.5,0.5,626754,42263.04402580798,,584490.955974192
3862,2,§,§,1.0,1.0,1.0,86077,42259.27521243247,,43817.72478756753
3863,2,§,§,1.0,1.0,1.0,6,42232.21954496046,,42226.21954496046
3864,2,§,§,1.0,1.0,1.0,965201,15536.7623803655,,949664.2376196345
3866,2,§,§,1.0,1.0,1.0,25,44201.67689606953,,44176.67689606953
3867,2,ª§,§,0.5,0.5,0.5,88176,42237.396752107416,,45938.603247892584
3868,2,§,§,1.0,1.0,1.0,25242,60008.515404782476,,34766.515404782476
3869,2,ª§,§,0.5,0.5,0.5,80004,45290.734002511024,,34713.265997488976
3871,2,§,§,1.0,1.0,1.0,109177,57742.427960356225,,51434.572039643775
3872,2,§,§,1.0,1.0,1.0,600267,42277.7989150616,,557989.2010849384
3873,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,91484,42251.456511388,,49232.543488612
3874,2,©§,©§,1.0,1.0,1.0,2231573,79214.17076049483,,2152358.8292395053
3875,2,ª§,§,0.5,0.5,0.5,848561,62002.661959151024,,786558.338040849
3876,2,§,§,1.0,1.0,1.0,5,42220.74385579701,,42215.74385579701
3878,2,§,§,1.0,1.0,1.0,364,43450.74612003086,,43086.74612003086
3879,2,§,§,1.0,1.0,1.0,82407,43052.84767886017,,39354.15232113983
3881,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1304565,43519.99013225732,,1261045.0098677427
3882,2,§,§,1.0,1.0,1.0,2423,42238.246019596205,,39815.246019596205
3883,2,©§,©§,1.0,1.0,1.0,295,8767.091045107876,,8472.091045107876
3885,2,§,§,1.0,1.0,1.0,24,42262.433520353414,,42238.433520353414
3886,2,¢¢©§,©§,0.5,0.5,0.6666666666666666,3488358,39105.12295980993,,3449252.87704019
3887,2,©§,©§,1.0,1.0,1.0,1471559,82338.95528290898,,1389220.0447170911
3889,2,§,§,1.0,1.0,1.0,176609,62271.30249298896,,114337.69750701103
