CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3507,2,§,§,1.0,1.0,1.0,2359,26762.049669365024,,24403.049669365024
3508,2,§,§,1.0,1.0,1.0,3215534,17098.407014961194,,3198435.5929850386
3509,2,©,§,0.0,0.0,0.0,426713,17099.560454182494,,409613.4395458175
3510,2,©,©,1.0,1.0,1.0,9,21863.332010213733,,21854.332010213733
3511,2,§,§,1.0,1.0,1.0,178414,17098.5044444322,,161315.4955555678
3512,2,§,§,1.0,1.0,1.0,501136,26176.619549717005,,474959.380450283
3513,2,§,§,1.0,1.0,1.0,1813645,26693.59132299334,,1786951.4086770066
3514,2,£,§,0.0,0.0,0.0,58,19802.084264124744,,19744.084264124744
3515,2,§,§,1.0,1.0,1.0,1212994,19120.36868403035,,1193873.6313159696
3518,2,§,§,1.0,1.0,1.0,247077,17255.466465114172,,229821.53353488582
3520,2,§,§,1.0,1.0,1.0,72325,17098.234156222305,,55226.7658437777
3521,2,§,§,1.0,1.0,1.0,24,17400.96009419251,,17376.96009419251
3522,2,§,§,1.0,1.0,1.0,14,17116.140750127946,,17102.140750127946
3523,2,©,©,1.0,1.0,1.0,110555,16980.924358797998,,93574.075641202
3524,2,§,§,1.0,1.0,1.0,23404,17099.535311093205,,6304.464688906795
3525,2,ª,§,0.0,0.0,0.0,623162,25686.695454747285,,597475.3045452527
3526,2,ª,§,0.0,0.0,0.0,705719,17103.566062595437,,688615.4339374045
3527,2,§,§,1.0,1.0,1.0,1060,6033.272848951759,,4973.272848951759
3528,2,§,§,1.0,1.0,1.0,25,17099.4127385329,,17074.4127385329
3531,2,ª,§,0.0,0.0,0.0,536738,18602.846905675735,,518135.1530943243
3533,2,¢,©,0.0,0.0,0.0,587685,21973.93803145538,,565711.0619685446
3534,2,§,§,1.0,1.0,1.0,429289,17100.396461901477,,412188.6035380985
3536,2,§,§,1.0,1.0,1.0,3029,17098.207441689934,,14069.207441689934
3538,2,§,§,1.0,1.0,1.0,15287,21481.427341174673,,6194.427341174673
3541,2,©,©,1.0,1.0,1.0,6,7672.147338063557,,7666.147338063557
3544,2,§,§,1.0,1.0,1.0,1029597,25127.10614511983,,1004469.8938548801
3545,2,ª,§,0.0,0.0,0.0,603421,26760.248795594434,,576660.7512044056
3547,2,§,§,1.0,1.0,1.0,11998,17441.544183197082,,5443.544183197082
3548,2,§,§,1.0,1.0,1.0,148,17098.79987573139,,16950.79987573139
3549,2,ª,§,0.0,0.0,0.0,214,17099.216308147803,,16885.216308147803
3550,2,§,§,1.0,1.0,1.0,4313,18493.40846664312,,14180.408466643119
3553,2,¢,©,0.0,0.0,0.0,73174,7637.805806697438,,65536.19419330257
3554,2,§,§,1.0,1.0,1.0,648,17109.537546302454,,16461.537546302454
3555,2,ª,§,0.0,0.0,0.0,258739,17098.28444240089,,241640.71555759912
3556,2,§,§,1.0,1.0,1.0,36,17496.88097984414,,17460.88097984414
3557,2,§,§,1.0,1.0,1.0,1704687,22295.005853064602,,1682391.9941469354
3558,2,§,§,1.0,1.0,1.0,329134,17098.38030042882,,312035.61969957117
3559,2,§,§,1.0,1.0,1.0,530188,19185.184425340754,,511002.81557465927
3560,2,§,§,1.0,1.0,1.0,404,17780.532741699673,,17376.532741699673
3561,2,ª,§,0.0,0.0,0.0,667510,17098.15872695443,,650411.8412730455
3564,2,§,§,1.0,1.0,1.0,261007,26041.755161637153,,234965.24483836285
3566,2,§,§,1.0,1.0,1.0,2925933,22408.814475304902,,2903524.185524695
3568,2,ª,§,0.0,0.0,0.0,2338368,17724.49193855242,,2320643.5080614476
3570,2,§,§,1.0,1.0,1.0,3341,26748.15811253081,,23407.15811253081
3571,2,ª,©,0.0,0.0,0.0,482,21974.073175560326,,21492.073175560326
3574,2,§,§,1.0,1.0,1.0,814,18917.723241546635,,18103.723241546635
3575,2,§,§,1.0,1.0,1.0,615572,17099.167593412298,,598472.8324065877
3576,2,§,§,1.0,1.0,1.0,3252,17109.611404127252,,13857.611404127252
3577,2,§,§,1.0,1.0,1.0,15316,18519.555708064443,,3203.555708064443
3578,2,©,§,0.0,0.0,0.0,1221407,17098.774732642098,,1204308.225267358
3579,2,§,§,1.0,1.0,1.0,1397,17098.79987573139,,15701.79987573139
3580,2,§,§,1.0,1.0,1.0,15466,31361.09470445209,,15895.09470445209
3581,2,§,§,1.0,1.0,1.0,1349,17112.68200390712,,15763.68200390712
3584,2,§,§,1.0,1.0,1.0,1297594,17098.331585693315,,1280495.6684143066
3585,2,§,§,1.0,1.0,1.0,1730850,17100.911895231977,,1713749.088104768
3586,2,ª,§,0.0,0.0,0.0,24193,17100.22517460567,,7092.774825394328
3587,2,§,§,1.0,1.0,1.0,87476,19455.100203227074,,68020.89979677292
3588,2,§,§,1.0,1.0,1.0,891,17163.91733411331,,16272.91733411331
3589,2,§,§,1.0,1.0,1.0,2685,31265.233533637533,,28580.233533637533
3590,2,©,©,1.0,1.0,1.0,178293,12682.896317330771,,165610.10368266923
3591,2,§,§,1.0,1.0,1.0,6174,17098.407014961194,,10924.407014961194
3593,2,§,§,1.0,1.0,1.0,1131121,408238.86190081853,,722882.1380991815
3594,2,§,§,1.0,1.0,1.0,377828,1585.9632148599424,,376242.03678514005
3595,2,©,©,1.0,1.0,1.0,1006,347913.97805516026,,346907.97805516026
3596,2,§,§,1.0,1.0,1.0,1522,17113.172294148328,,15591.172294148328
3597,2,§,§,1.0,1.0,1.0,68323,24860.864401156407,,43462.1355988436
3598,2,§,§,1.0,1.0,1.0,165479,17098.79987573139,,148380.2001242686
3602,2,§,§,1.0,1.0,1.0,203,26759.96593583989,,26556.96593583989
3603,2,§,§,1.0,1.0,1.0,13,24936.752530414084,,24923.752530414084
3604,2,ª,§,0.0,0.0,0.0,77203,17098.234156222305,,60104.7658437777
3605,2,¢,©,0.0,0.0,0.0,84915,21092.102317908106,,63822.89768209189
3606,2,¢,©,0.0,0.0,0.0,1,7515.296104118784,,7514.296104118784
3607,2,§,§,1.0,1.0,1.0,224,1254.088579184101,,1030.088579184101
3608,2,§,§,1.0,1.0,1.0,7,13012.622790315168,,13005.622790315168
3609,2,§,§,1.0,1.0,1.0,187,17106.097657398597,,16919.097657398597
3610,2,©,©,1.0,1.0,1.0,1981,21974.007174950933,,19993.007174950933
3611,2,©,©,1.0,1.0,1.0,2657,7512.011788079925,,4855.011788079925
3612,2,§,§,1.0,1.0,1.0,345046,17098.15872695443,,327947.8412730456
3615,2,©,©,1.0,1.0,1.0,45,7672.317053916283,,7627.317053916283
3616,2,£,§,0.0,0.0,0.0,77406,26670.29939364982,,50735.700606350176
3618,2,§,§,1.0,1.0,1.0,88520,17098.28444240089,,71421.7155575991
3619,2,§,§,1.0,1.0,1.0,330442,19219.331883486393,,311222.6681165136
3621,2,©,©,1.0,1.0,1.0,166,7672.359482879464,,7506.359482879464
3623,2,§,§,1.0,1.0,1.0,1,767.1345116370812,,766.1345116370812
3624,2,©,©,1.0,1.0,1.0,82302,21973.32831154003,,60328.671688459974
3625,2,©,©,1.0,1.0,1.0,1559254,21973.6661718024,,1537280.3338281976
3626,2,§,§,1.0,1.0,1.0,776351,17113.983158778017,,759237.016841222
3627,2,§,§,1.0,1.0,1.0,4570,17098.96959158412,,12528.969591584118
3628,2,§,§,1.0,1.0,1.0,14203,17106.957236763792,,2903.957236763792
3629,2,§,§,1.0,1.0,1.0,164889,18729.610504674096,,146159.38949532592
3630,2,ª,§,0.0,0.0,0.0,326,29783.58899625298,,29457.58899625298
3631,2,§,§,1.0,1.0,1.0,66,27150.42554101079,,27084.42554101079
3632,2,§,§,1.0,1.0,1.0,512520,12804.81987164029,,499715.1801283597
3633,2,§,§,1.0,1.0,1.0,3777,17745.415703173185,,13968.415703173185
3635,2,§,§,1.0,1.0,1.0,89664,17098.15872695443,,72565.84127304557
3636,2,§,§,1.0,1.0,1.0,4329,17099.881028570977,,12770.881028570977
3637,2,ª,§,0.0,0.0,0.0,6868,25925.37565851667,,19057.37565851667
3638,2,§,§,1.0,1.0,1.0,71971,17193.53117897086,,54777.468821029135
3639,2,§,§,1.0,1.0,1.0,10,17108.850825676145,,17098.850825676145
3640,2,§,§,1.0,1.0,1.0,71893,17098.331585693315,,54794.66841430668
3642,2,ª,§,0.0,0.0,0.0,2065612,17114.130874427614,,2048497.8691255725
3644,2,§,§,1.0,1.0,1.0,775,1364.5091701422118,,589.5091701422118
3646,2,©,§,0.0,0.0,0.0,10416,17123.892678845503,,6707.892678845503
3647,2,§,§,1.0,1.0,1.0,342265,17113.10000776661,,325151.8999922334
3648,2,§,§,1.0,1.0,1.0,2548,17100.668321554454,,14552.668321554454
3649,2,§,§,1.0,1.0,1.0,62383,17098.920876848613,,45284.07912315139
3650,2,ª,§,0.0,0.0,0.0,2262,26668.95738125882,,24406.95738125882
3651,2,§,§,1.0,1.0,1.0,9563,17166.805646495806,,7603.805646495806
3652,2,§,§,1.0,1.0,1.0,5937,17125.51126521872,,11188.51126521872
3654,2,§,§,1.0,1.0,1.0,234047,17597.07619067553,,216449.92380932448
3655,2,§,§,1.0,1.0,1.0,160274,17182.593935128538,,143091.40606487147
3657,2,§,§,1.0,1.0,1.0,1727662,18820.513772568753,,1708841.4862274313
3658,2,ª,§,0.0,0.0,0.0,6291,25727.68811895286,,19436.68811895286
3659,2,§,§,1.0,1.0,1.0,434536,21708.65958210048,,412827.34041789954
3660,2,§,§,1.0,1.0,1.0,341799,17098.234156222305,,324700.7658437777
3661,2,§,§,1.0,1.0,1.0,519639,17098.234156222305,,502540.7658437777
3664,2,§,§,1.0,1.0,1.0,200,25884.618710773215,,25684.618710773215
3665,2,ª,§,0.0,0.0,0.0,336569,17304.272344317455,,319264.72765568254
3667,2,§,§,1.0,1.0,1.0,686846,17242.197199739952,,669603.80280026
3668,2,§,§,1.0,1.0,1.0,68101,17139.046104473593,,50961.95389552641
3671,2,§,§,1.0,1.0,1.0,609,19310.222579836405,,18701.222579836405
3672,2,§,§,1.0,1.0,1.0,4963,17098.38030042882,,12135.38030042882
3675,2,§,§,1.0,1.0,1.0,241420,19100.20392641761,,222319.7960735824
3679,2,§,§,1.0,1.0,1.0,528614,17098.183870043722,,511515.8161299563
3680,2,§,§,1.0,1.0,1.0,1264,22854.20544480802,,21590.20544480802
3681,2,§,§,1.0,1.0,1.0,753604,17107.595242654592,,736496.4047573454
3682,2,§,§,1.0,1.0,1.0,26,17099.609168918,,17073.609168918
3683,2,§,§,1.0,1.0,1.0,8896,17099.659455096586,,8203.659455096586
3684,2,§,§,1.0,1.0,1.0,350,17098.67573172801,,16748.67573172801
3685,2,©,©,1.0,1.0,1.0,233732,243221.69941597033,,9489.699415970332
3686,2,§,§,1.0,1.0,1.0,1245,17098.38030042882,,15853.38030042882
3687,2,ª,§,0.0,0.0,0.0,11,17143.87672050395,,17132.87672050395
3689,2,ª,§,0.0,0.0,0.0,1299757,19463.188420763916,,1280293.811579236
3690,2,©,©,1.0,1.0,1.0,250387,21627.832407239872,,228759.16759276012
3691,2,©,©,1.0,1.0,1.0,58,13385.267731000655,,13327.267731000655
3693,2,§,§,1.0,1.0,1.0,1873,17149.978633986673,,15276.978633986673
3695,2,§,§,1.0,1.0,1.0,17,29969.855287505583,,29952.855287505583
3697,2,ª,§,0.0,0.0,0.0,612621,13308.604880304147,,599312.3951196958
3698,2,§,§,1.0,1.0,1.0,928705,411371.9925437598,,517333.0074562402
3699,2,§,§,1.0,1.0,1.0,711312,26608.862254963118,,684703.1377450369
3700,2,§,§,1.0,1.0,1.0,434474,17436.795282206924,,417037.2047177931
3701,2,§,§,1.0,1.0,1.0,10748,17098.652160081798,,6350.652160081798
3702,2,§,©,0.0,0.0,0.0,98339,18331.659830337056,,80007.34016966294
3703,2,§,§,1.0,1.0,1.0,97704,22924.557380092057,,74779.44261990795
3706,2,§,§,1.0,1.0,1.0,3385,17471.473888113873,,14086.473888113873
3707,2,§,§,1.0,1.0,1.0,59192,17124.21011034782,,42067.78988965218
3709,2,§,§,1.0,1.0,1.0,952,17193.237319114753,,16241.237319114753
3710,2,©,©,1.0,1.0,1.0,1017675,15932.146389562637,,1001742.8536104374
3711,2,§,§,1.0,1.0,1.0,13,17098.47930134291,,17085.47930134291
3712,2,§,§,1.0,1.0,1.0,79,19110.17473276524,,19031.17473276524
3713,2,§,§,1.0,1.0,1.0,520093,25831.529077731688,,494261.4709222683
3714,2,§,§,1.0,1.0,1.0,916,22604.429281445147,,21688.429281445147
3715,2,§,§,1.0,1.0,1.0,55416,17098.5044444322,,38317.4955555678
3716,2,§,§,1.0,1.0,1.0,9,17099.78202765689,,17090.78202765689
3717,2,ª,§,0.0,0.0,0.0,185,17115.845318828757,,16930.845318828757
3718,2,§,§,1.0,1.0,1.0,170680,19486.774209963543,,151193.22579003646
3719,2,§,§,1.0,1.0,1.0,2601,17098.234156222305,,14497.234156222305
3720,2,§,§,1.0,1.0,1.0,171,26688.377274851267,,26517.377274851267
3721,2,§,§,1.0,1.0,1.0,1114840,26695.71277115241,,1088144.2872288476
3722,2,©,©,1.0,1.0,1.0,23,21965.989672352724,,21942.989672352724
3723,2,§,§,1.0,1.0,1.0,1426,17438.121580167113,,16012.121580167113
3724,2,§,§,1.0,1.0,1.0,7506,17099.70816983209,,9593.70816983209
3725,2,§,,0.0,0.0,0.0,2,859.525936129249,,857.525936129249
3726,2,§,§,1.0,1.0,1.0,184,25895.56538327402,,25711.56538327402
3727,2,§,§,1.0,1.0,1.0,512951,17098.774732642098,,495852.2252673579
3728,2,§,©,0.0,0.0,0.0,355,20630.561627863673,,20275.561627863673
3730,2,§,§,1.0,1.0,1.0,162875,17210.93805397681,,145664.0619460232
3731,2,§,§,1.0,1.0,1.0,5169,17098.183870043722,,11929.183870043722
3732,2,§,§,1.0,1.0,1.0,750224,17793.025714191983,,732430.974285808
3733,2,§,,0.0,0.0,0.0,0,850.656711381251,,850.656711381251
3734,2,§,§,1.0,1.0,1.0,990,24043.13256520394,,23053.13256520394
3735,2,§,§,1.0,1.0,1.0,348119,17098.183870043722,,331020.8161299563
3737,2,§,§,1.0,1.0,1.0,259502,17098.256156425436,,242403.74384357457
3738,2,§,§,1.0,1.0,1.0,2748,18967.772132226823,,16219.772132226823
3740,2,©,§,0.0,0.0,0.0,91594,17098.5044444322,,74495.4955555678
3741,2,§,§,1.0,1.0,1.0,427827,17098.234156222305,,410728.7658437777
3743,2,§,§,1.0,1.0,1.0,150,17129.55615970868,,16979.55615970868
3744,2,ª,§,0.0,0.0,0.0,86904,29400.273171327364,,57503.72682867263
3746,2,§,§,1.0,1.0,1.0,2438433,29596.137836917456,,2408836.8621630827
3747,2,§,§,1.0,1.0,1.0,670857,22654.119883102918,,648202.880116897
3748,2,©,©,1.0,1.0,1.0,952094,21967.26882702049,,930126.7311729795
3749,2,§,§,1.0,1.0,1.0,1203951,24908.097265835815,,1179042.9027341641
3750,2,§,§,1.0,1.0,1.0,7402,17129.82801936166,,9727.82801936166
3751,2,§,§,1.0,1.0,1.0,116,17332.704463978247,,17216.704463978247
3752,2,§,§,1.0,1.0,1.0,8,19664.029846590878,,19656.029846590878
3753,2,§,§,1.0,1.0,1.0,9156,17327.99327762203,,8171.99327762203
3755,2,§,§,1.0,1.0,1.0,1519,13485.857374045321,,11966.857374045321
3756,2,§,§,1.0,1.0,1.0,4,18578.23810703051,,18574.23810703051
3757,2,©,©,1.0,1.0,1.0,673034,12666.162019963402,,660367.8379800366
3758,2,§,§,1.0,1.0,1.0,87504,18503.40913040929,,69000.59086959071
3759,2,©,©,1.0,1.0,1.0,8,21683.991068618187,,21675.991068618187
3762,2,§,§,1.0,1.0,1.0,55,17098.306442604022,,17043.306442604022
3763,2,§,§,1.0,1.0,1.0,237734,19920.852360728026,,217813.14763927198
3764,2,§,§,1.0,1.0,1.0,4815,20073.813487326297,,15258.813487326297
3765,2,§,§,1.0,1.0,1.0,601,17098.234156222305,,16497.234156222305
3767,2,§,§,1.0,1.0,1.0,849444,19941.947412644597,,829502.0525873554
3768,2,ª,§,0.0,0.0,0.0,622,17098.67573172801,,16476.67573172801
3769,2,§,§,1.0,1.0,1.0,409157,22409.790341458076,,386747.20965854195
3771,2,ª,§,0.0,0.0,0.0,100,17098.57673081392,,16998.57673081392
3772,2,§,§,1.0,1.0,1.0,1375302,24342.591473009175,,1350959.4085269908
3773,2,§,§,1.0,1.0,1.0,5726,17098.306442604022,,11372.306442604022
3774,2,ª,§,0.0,0.0,0.0,443149,17098.355157339527,,426050.64484266046
3777,2,§,§,1.0,1.0,1.0,318521,26692.400169138098,,291828.5998308619
3778,2,©,§,0.0,0.0,0.0,1461993,17237.805016329134,,1444755.194983671
3779,2,¥,§,0.0,0.0,0.0,633796,18427.107711621367,,615368.8922883787
3780,2,©,©,1.0,1.0,1.0,11,11557.652713505542,,11546.652713505542
3782,2,©,©,1.0,1.0,1.0,401528,13999.849691240472,,387528.15030875953
3783,2,§,§,1.0,1.0,1.0,2481,17153.38395114275,,14672.38395114275
3784,2,§,§,1.0,1.0,1.0,65,226.75452222924687,,161.75452222924687
3785,2,§,§,1.0,1.0,1.0,18349,25806.030842302735,,7457.0308423027345
3786,2,§,§,1.0,1.0,1.0,600900,17098.355157339527,,583801.6448426605
3788,2,©,©,1.0,1.0,1.0,8,21713.422626078365,,21705.422626078365
3789,2,ª,§,0.0,0.0,0.0,952741,24125.638041274837,,928615.3619587251
3790,2,§,§,1.0,1.0,1.0,2219177,24837.866331668996,,2194339.133668331
3791,2,§,§,1.0,1.0,1.0,548061,18430.734602251836,,529630.2653977482
3792,2,§,§,1.0,1.0,1.0,919,17338.62880439284,,16419.62880439284
3793,2,ª,§,0.0,0.0,0.0,755416,20425.541734884882,,734990.4582651152
3794,2,§,§,1.0,1.0,1.0,1214967,29957.010311763177,,1185009.9896882367
3795,2,©,©,1.0,1.0,1.0,17,21159.587941012778,,21142.587941012778
3796,2,§,§,1.0,1.0,1.0,1050320,30393.814916272837,,1019926.1850837271
3797,2,ª,§,0.0,0.0,0.0,594894,17098.355157339527,,577795.6448426605
3799,2,§,§,1.0,1.0,1.0,971373,24180.20483081231,,947192.7951691877
3800,2,ª,§,0.0,0.0,0.0,129,28202.022679133097,,28073.022679133097
3801,2,§,§,1.0,1.0,1.0,78977,17098.207441689934,,61878.792558310066
3803,2,§,©,0.0,0.0,0.0,173,14516.82775028913,,14343.82775028913
3804,2,ª,§,0.0,0.0,0.0,970204,19272.836377501248,,950931.1636224987
3805,2,§,§,1.0,1.0,1.0,517632,22588.325132753176,,495043.6748672468
3806,2,ª,§,0.0,0.0,0.0,2672,17098.355157339527,,14426.355157339527
3807,2,ª,§,0.0,0.0,0.0,433538,24328.783202658244,,409209.21679734177
3809,2,©,©,1.0,1.0,1.0,86641,21827.81582514472,,64813.18417485528
3810,2,§,§,1.0,1.0,1.0,2976,17098.45730113978,,14122.45730113978
3811,2,§,§,1.0,1.0,1.0,356658,21571.69731750777,,335086.30268249224
3812,2,ª,§,0.0,0.0,0.0,113033,26752.749869212887,,86280.25013078711
3813,2,ª,§,0.0,0.0,0.0,241,17210.351905707674,,16969.351905707674
3814,2,§,§,1.0,1.0,1.0,1499051,24077.525168470183,,1474973.47483153
3815,2,©,©,1.0,1.0,1.0,408571,254969.9838896069,,153601.0161103931
3816,2,ª,§,0.0,0.0,0.0,689279,17098.331585693315,,672180.6684143067
3817,2,§,§,1.0,1.0,1.0,1197784,16255.714377113403,,1181528.2856228866
3820,2,§,§,1.0,1.0,1.0,3190,17098.234156222305,,13908.234156222305
3821,2,§,§,1.0,1.0,1.0,474,24947.270198953833,,24473.270198953833
3823,2,§,§,1.0,1.0,1.0,403610,17098.256156425436,,386511.74384357454
3824,2,¢,©,0.0,0.0,0.0,1046,21973.6661718024,,20927.6661718024
3825,2,§,§,1.0,1.0,1.0,7179,19292.315985930763,,12113.315985930763
3826,2,©,©,1.0,1.0,1.0,305,21974.132890397395,,21669.132890397395
3827,2,§,§,1.0,1.0,1.0,2217,19570.2728380615,,17353.2728380615
3828,2,ª,§,0.0,0.0,0.0,515109,17098.553159167706,,498010.4468408323
3829,2,§,§,1.0,1.0,1.0,91478,29935.591542571965,,61542.408457428035
3830,2,§,§,1.0,1.0,1.0,1131055,18431.506180804507,,1112623.4938191955
3831,2,§,§,1.0,1.0,1.0,5056,17098.234156222305,,12042.234156222305
3833,2,©,©,1.0,1.0,1.0,3369,21954.071848027987,,18585.071848027987
3834,2,§,§,1.0,1.0,1.0,1899577,31822.228390738594,,1867754.7716092614
3835,2,©,©,1.0,1.0,1.0,104,12893.2520452904,,12789.2520452904
3836,2,§,§,1.0,1.0,1.0,14269,17099.068592498206,,2830.0685924982063
3837,2,©,©,1.0,1.0,1.0,1043550,381000.6995497209,,662549.3004502791
3838,2,§,§,1.0,1.0,1.0,2531,17098.57673081392,,14567.576730813918
3839,2,§,©,0.0,0.0,0.0,2885924,304541.0678724226,,2581382.9321275773
3840,2,§,§,1.0,1.0,1.0,99,17543.574839546836,,17444.574839546836
3841,2,©,©,1.0,1.0,1.0,8,11738.945387407437,,11730.945387407437
3842,2,§,§,1.0,1.0,1.0,328435,17105.902798456576,,311329.0972015434
3843,2,§,§,1.0,1.0,1.0,11,17098.47930134291,,17087.47930134291
3844,2,§,§,1.0,1.0,1.0,456,17426.90461945641,,16970.90461945641
3845,2,§,§,1.0,1.0,1.0,505687,17098.234156222305,,488588.7658437777
3846,2,ª,§,0.0,0.0,0.0,6041,19163.6462264754,,13122.6462264754
3847,2,ª,§,0.0,0.0,0.0,17867,18873.806121767702,,1006.8061217677023
3848,2,ª,§,0.0,0.0,0.0,1866,17098.553159167706,,15232.553159167706
3849,2,§,§,1.0,1.0,1.0,5,600.5112588943942,,595.5112588943942
3850,2,§,§,1.0,1.0,1.0,70598,19113.31604748375,,51484.68395251625
3851,2,§,§,1.0,1.0,1.0,156610,20239.51430298056,,136370.48569701944
3852,2,§,§,1.0,1.0,1.0,81,1272.6771793868063,,1191.6771793868063
3853,2,§,§,1.0,1.0,1.0,258,19121.89769814796,,18863.89769814796
3855,2,§,§,1.0,1.0,1.0,171750,20362.759440921025,,151387.240559079
3856,2,©,©,1.0,1.0,1.0,866614,7614.788879893057,,858999.211120107
3858,2,§,§,1.0,1.0,1.0,13,17098.306442604022,,17085.306442604022
3859,2,§,§,1.0,1.0,1.0,78464,17496.516405049395,,60967.48359495061
3861,2,ª,§,0.0,0.0,0.0,626205,17155.981546555304,,609049.0184534447
3862,2,§,§,1.0,1.0,1.0,86077,17098.207441689934,,68978.79255831006
3863,2,§,§,1.0,1.0,1.0,6,17098.47930134291,,17092.47930134291
3864,2,§,§,1.0,1.0,1.0,965201,1483.2521236562043,,963717.7478763438
3866,2,§,§,1.0,1.0,1.0,25,19282.833898381257,,19257.833898381257
3867,2,ª,§,0.0,0.0,0.0,19318,17098.28444240089,,2219.715557599109
3868,2,§,§,1.0,1.0,1.0,25242,31558.89538791772,,6316.895387917721
3869,2,ª,§,0.0,0.0,0.0,11006,21754.916580626716,,10748.916580626716
3871,2,§,§,1.0,1.0,1.0,109177,25887.648453032984,,83289.35154696702
3872,2,§,§,1.0,1.0,1.0,600267,17098.847019023815,,583168.1529809762
3873,2,ª,§,0.0,0.0,0.0,27156,17099.09530703058,,10056.90469296942
3874,2,©,©,1.0,1.0,1.0,408310,21722.54642460545,,386587.4535753945
3875,2,ª,§,0.0,0.0,0.0,844572,26722.062728731154,,817849.9372712688
3876,2,§,§,1.0,1.0,1.0,5,17205.92672199216,,17200.92672199216
3878,2,§,§,1.0,1.0,1.0,364,19363.943932996408,,18999.943932996408
3879,2,§,§,1.0,1.0,1.0,82407,17198.52051075238,,65208.47948924762
3881,2,ª,§,0.0,0.0,0.0,100732,18529.358370002432,,82202.64162999757
3882,2,§,§,1.0,1.0,1.0,2423,17357.695123292106,,14934.695123292106
3883,2,©,©,1.0,1.0,1.0,7,7672.147338063557,,7665.147338063557
3885,2,§,§,1.0,1.0,1.0,24,17098.256156425436,,17074.256156425436
3886,2,¢,©,0.0,0.0,0.0,1489083,7672.244767534566,,1481410.7552324655
3887,2,©,©,1.0,1.0,1.0,30,21971.16914874702,,21941.16914874702
3889,2,§,§,1.0,1.0,1.0,176609,26704.082277000714,,149904.9177229993
3891,2,§,§,1.0,1.0,1.0,39,17162.76703777817,,17123.76703777817
3892,2,§,§,1.0,1.0,1.0,165461,17703.74888988595,,147757.25111011404
3893,2,ª,§,0.0,0.0,0.0,904,9708.653498566995,,8804.653498566995
3894,2,§,§,1.0,1.0,1.0,690535,24829.57382653165,,665705.4261734684
3895,2,ª,§,0.0,0.0,0.0,2146,29788.04246594395,,27642.04246594395
3897,2,¥,§,0.0,0.0,0.0,432138,17099.609168918,,415038.390831082
3898,2,§,§,1.0,1.0,1.0,10894,17098.15872695443,,6204.158726954429
3900,2,§,§,1.0,1.0,1.0,384,19188.80031586966,,18804.80031586966
3901,2,©,©,1.0,1.0,1.0,46,7671.4449030064425,,7625.4449030064425
3902,2,§,§,1.0,1.0,1.0,986,17140.812406496403,,16154.812406496403
3903,2,ª,§,0.0,0.0,0.0,2406,24918.46721872597,,22512.46721872597
3904,2,ª,§,0.0,0.0,0.0,487446,17098.183870043722,,470347.8161299563
3906,2,§,§,1.0,1.0,1.0,2517,17098.407014961194,,14581.407014961194
3907,2,§,§,1.0,1.0,1.0,178373,18718.70311825031,,159654.2968817497
3908,2,§,§,1.0,1.0,1.0,763672,17098.652160081798,,746573.3478399182
3909,2,ª,§,0.0,0.0,0.0,251404,17144.365439302077,,234259.63456069792
3910,2,§,§,1.0,1.0,1.0,1657,17144.538298040963,,15487.538298040963
3911,2,©,©,1.0,1.0,1.0,282604,21973.262310930637,,260630.73768906936
3914,2,§,§,1.0,1.0,1.0,45,17098.45730113978,,17053.45730113978
3915,2,§,§,1.0,1.0,1.0,22268,17110.987988266024,,5157.012011733976
3917,2,©,©,1.0,1.0,1.0,170835,20956.582638063563,,149878.41736193644
3918,2,§,§,1.0,1.0,1.0,4,1408.2927172592777,,1404.2927172592777
3919,2,§,§,1.0,1.0,1.0,122,17098.331585693315,,16976.331585693315
3920,2,§,§,1.0,1.0,1.0,1639918,17098.920876848613,,1622819.0791231515
3921,2,§,§,1.0,1.0,1.0,430696,18586.8873297472,,412109.1126702528
3922,2,§,§,1.0,1.0,1.0,78890,17106.12280048789,,61783.877199512106
3923,2,§,§,1.0,1.0,1.0,82333,19084.913785241486,,63248.086214758514
3924,2,ª,§,0.0,0.0,0.0,362867,17098.306442604022,,345768.69355739595
3925,2,§,§,1.0,1.0,1.0,173048,17103.46863312443,,155944.53136687557
3926,2,§,§,1.0,1.0,1.0,20357,1556.2456547590582,,18800.75434524094
3927,2,§,§,1.0,1.0,1.0,42,17542.127540469424,,17500.127540469424
3929,2,§,§,1.0,1.0,1.0,40,17138.972246648795,,17098.972246648795
3931,2,§,§,1.0,1.0,1.0,1368,17098.429015164325,,15730.429015164325
3932,2,§,§,1.0,1.0,1.0,1340,17098.207441689934,,15758.207441689934
3933,2,§,§,1.0,1.0,1.0,26,2271.756689748995,,2245.756689748995
3935,2,§,§,1.0,1.0,1.0,3490,25052.093309658158,,21562.093309658158
3936,2,§,§,1.0,1.0,1.0,81,17098.256156425436,,17017.256156425436
3937,2,§,§,1.0,1.0,1.0,2409,31633.92550925328,,29224.92550925328
3938,2,§,§,1.0,1.0,1.0,423579,17444.316208791603,,406134.6837912084
3939,2,§,§,1.0,1.0,1.0,80850,26707.539451778463,,54142.46054822154
3940,2,©,©,1.0,1.0,1.0,104002,7672.1551952789605,,96329.84480472104
3941,2,©,©,1.0,1.0,1.0,1975,21973.395883592504,,19998.395883592504
